shipment_id,vessel_id,origin_port_id,destination_port_id,corridor_id,cargo_type_id,shipment_date,arrival_date,cargo_weight_tons,distance_km,revenue_eur,fuel_consumption_l,delay_hours,on_time_flag
255,VSL-8775,7,11,5,3,2026-03-26,2026-03-27,67.03,1272.74,3606.05,159.71,0.0,1
256,VSL-9589,5,12,2,5,2025-08-14,2025-08-20,30.24,371.21,1586.24,11.8,0.0,1
257,VSL-2800,11,10,5,4,2024-05-31,2024-06-02,30.55,556.52,1638.8,21.12,0.0,1
258,VSL-9221,4,1,1,4,2024-11-17,2024-11-18,51.59,731.95,2725.89,53.36,0.0,1
259,VSL-8837,10,8,1,1,2025-12-23,2025-12-25,33.79,384.56,1766.41,15.69,0.0,1
260,VSL-5331,9,7,1,3,2024-06-26,2024-06-27,31.91,465.78,1688.66,22.79,0.0,1
261,VSL-5876,10,8,1,2,2024-09-09,2024-09-10,28.77,367.97,1512.09,13.75,1.98,0
262,VSL-5480,5,4,5,4,2024-11-20,2024-11-21,36.91,546.2,1954.74,31.46,11.06,0
263,VSL-6654,5,2,4,5,2025-11-23,2025-11-25,71.11,1097.36,3774.97,147.93,0.0,1
264,VSL-5201,3,6,5,1,2024-10-21,2024-10-23,63.07,1233.22,3400.14,83.93,0.45,1
265,VSL-5450,12,8,5,2,2024-07-25,2024-07-27,80.46,1470.77,4317.15,150.42,0.0,1
266,VSL-9700,3,2,4,5,2026-01-28,2026-01-29,60.78,964.48,3231.9,72.83,0.0,1
267,VSL-3252,4,12,5,2,2024-02-23,2024-02-24,32.49,357.45,1695.99,15.45,0.0,1
268,VSL-4267,1,10,1,2,2025-02-20,2025-02-23,22.34,369.26,1190.85,15.51,0.0,1
269,VSL-4804,5,7,5,3,2025-10-23,2025-10-25,22.03,233.33,1148.17,9.09,0.0,1
270,VSL-7504,9,1,1,2,2025-03-03,2025-03-04,61.26,1153.06,3293.61,83.05,0.83,0
271,VSL-6489,8,3,5,3,2024-02-08,2024-02-09,42.36,427.53,2203.51,28.4,0.0,1
272,VSL-8668,5,9,5,5,2025-06-20,2025-06-21,41.73,623.41,2211.18,50.43,0.95,0
273,VSL-4050,5,4,5,1,2024-12-04,2024-12-10,50.97,592.52,2667.0,44.06,0.0,1
274,VSL-7643,1,7,1,3,2025-08-04,2025-08-05,33.38,558.92,1780.78,22.26,0.0,1
275,VSL-8822,7,10,1,3,2024-03-29,2024-04-10,45.22,633.46,2387.69,31.38,17.45,0
276,VSL-6400,6,4,1,1,2024-09-24,2024-09-30,31.85,440.67,1680.63,20.31,0.0,1
277,VSL-2936,5,11,2,5,2024-01-12,2024-01-17,35.52,448.1,1865.62,21.64,0.0,1
278,VSL-6095,8,5,5,2,2025-02-19,2025-02-22,39.35,663.47,2100.19,50.21,13.25,0
279,VSL-3509,12,2,4,3,2025-01-11,2025-01-13,16.61,268.19,884.14,5.43,0.0,1
280,VSL-4578,8,11,5,3,2025-03-01,2025-03-05,60.87,1035.97,3250.69,120.62,0.0,1
281,VSL-2279,4,12,5,5,2026-03-17,2026-03-18,34.73,375.73,1811.65,18.88,0.0,1
282,VSL-3695,10,2,4,1,2025-07-14,2025-07-16,13.9,264.5,747.9,4.42,0.0,1
283,VSL-9361,6,10,1,4,2024-04-29,2024-04-30,55.19,927.35,2944.97,87.87,0.0,1
284,VSL-8575,8,1,1,4,2024-05-15,2024-05-16,31.91,482.88,1692.08,22.45,0.0,1
285,VSL-2196,11,5,2,1,2025-02-09,2025-02-11,48.68,610.67,2556.13,29.82,0.0,1
286,VSL-2130,1,8,1,3,2025-12-18,2025-12-20,25.78,274.24,1343.85,14.1,0.27,1
287,VSL-7887,8,1,1,3,2025-02-22,2025-02-23,37.96,447.92,1987.58,19.31,0.0,1
288,VSL-9835,6,8,1,4,2025-01-21,2025-01-24,65.21,897.06,3439.91,98.44,0.0,1
289,VSL-4648,3,12,5,3,2024-05-01,2024-05-05,35.53,418.71,1860.24,22.87,0.0,1
290,VSL-4762,1,2,3,3,2025-04-19,2025-04-20,98.68,1651.41,5264.28,251.68,0.0,1
291,VSL-2848,4,9,1,3,2024-06-07,2024-06-08,53.39,681.07,2805.71,70.45,0.0,1
292,VSL-4376,1,12,3,4,2025-09-21,2025-09-22,51.79,914.64,2772.43,89.23,0.0,1
293,VSL-5009,2,3,4,5,2024-02-04,2024-02-05,59.76,864.39,3160.88,86.37,9.22,0
294,VSL-1924,12,1,3,4,2025-03-25,2025-03-26,81.6,1007.22,4281.44,100.05,7.93,0
295,VSL-6253,3,10,5,3,2024-08-27,2024-08-28,43.63,792.23,2339.95,59.85,0.0,1
296,VSL-3869,4,6,1,2,2025-11-07,2025-11-12,43.62,663.57,2313.71,40.92,0.0,1
297,VSL-7244,11,12,2,4,2025-07-23,2025-07-26,5.84,87.34,309.47,1.01,10.49,0
298,VSL-8758,9,6,1,4,2025-02-22,2025-02-23,57.22,657.58,2992.52,51.79,0.0,1
299,VSL-7761,4,5,5,3,2025-12-25,2025-12-30,9.24,105.74,483.15,1.43,0.0,1
300,VSL-2295,7,10,1,5,2024-05-17,2024-05-18,29.84,414.3,1574.86,15.52,0.0,1
301,VSL-1647,8,6,1,1,2025-07-02,2025-07-03,50.37,868.67,2692.23,52.09,0.0,1
302,VSL-6455,2,5,4,5,2026-01-11,2026-01-12,83.53,1396.16,4455.73,141.93,0.0,1
303,VSL-8846,5,1,3,2,2024-07-13,2024-07-19,66.59,1306.55,3590.81,97.21,11.85,0
304,VSL-7236,4,11,5,2,2025-02-10,2025-02-12,5.78,110.69,311.14,0.99,0.0,1
305,VSL-2615,8,10,1,3,2024-11-11,2024-11-12,53.3,672.41,2799.48,54.22,0.0,1
306,VSL-4625,12,8,5,3,2024-07-27,2024-07-28,61.38,841.34,3237.27,73.02,0.0,1
307,VSL-5836,12,3,5,1,2024-09-24,2024-09-25,60.19,934.94,3196.49,89.14,0.0,1
308,VSL-6530,3,5,5,3,2024-08-23,2024-08-25,74.95,1034.19,3954.34,142.11,0.0,1
309,VSL-9954,5,9,5,4,2025-04-16,2025-04-22,40.25,470.21,2106.54,33.97,0.0,1
310,VSL-2217,8,3,5,5,2025-10-19,2025-10-20,58.08,1136.76,3131.35,100.62,1.43,0
311,VSL-3474,11,1,3,1,2025-02-26,2025-03-02,51.43,585.01,2688.5,49.06,0.0,1
312,VSL-8916,1,5,3,5,2025-04-11,2025-04-15,40.45,555.46,2133.59,36.35,0.0,1
313,VSL-5501,11,8,5,1,2024-01-07,2024-01-13,70.75,1084.04,3754.31,108.24,0.0,1
314,VSL-3937,9,5,5,1,2025-05-29,2025-05-30,39.8,721.64,2134.33,48.08,9.37,0
315,VSL-6807,2,3,4,5,2024-06-01,2024-06-02,75.74,939.91,3974.98,115.31,0.0,1
316,VSL-4700,5,8,5,1,2025-01-17,2025-01-18,41.11,805.47,2216.59,48.31,0.0,1
317,VSL-7640,5,12,2,1,2025-10-31,2025-11-01,69.28,1379.83,3739.97,157.72,0.0,1
318,VSL-9189,7,8,1,5,2025-05-02,2025-05-05,69.47,733.68,3620.24,51.45,0.0,1
319,VSL-1697,7,12,5,3,2025-08-02,2025-08-05,17.36,343.26,936.65,11.76,2.12,0
320,VSL-5593,4,5,5,5,2025-05-01,2025-05-02,55.62,706.98,2922.4,75.66,0.0,1
321,VSL-3362,9,11,5,1,2024-07-02,2024-07-09,14.43,278.32,777.16,5.28,3.1,0
322,VSL-7375,12,7,5,1,2024-11-02,2024-11-10,79.92,929.03,4181.81,92.1,0.83,0
323,VSL-2284,11,9,5,3,2025-01-28,2025-01-30,98.92,1736.65,5293.33,195.83,0.09,1
324,VSL-7499,9,6,1,1,2024-04-10,2024-04-16,52.58,755.62,2780.12,73.05,0.0,1
325,VSL-7150,6,1,1,3,2026-03-13,2026-03-21,85.64,1706.45,4623.29,217.84,0.0,1
326,VSL-5037,7,3,5,5,2025-11-07,2025-11-14,61.81,853.02,3261.1,93.44,0.0,1
327,VSL-7383,12,2,4,1,2024-10-01,2024-10-04,55.0,634.82,2876.96,59.76,0.0,1
328,VSL-5419,6,7,1,1,2024-04-03,2024-04-05,27.2,273.41,1414.68,9.73,0.0,1
329,VSL-2692,2,4,4,1,2024-07-10,2024-07-11,53.68,768.15,2837.63,64.2,0.0,1
330,VSL-7311,1,3,3,3,2025-07-21,2025-07-28,52.0,568.39,2713.68,47.23,0.0,1
331,VSL-4977,1,6,1,4,2025-02-01,2025-02-02,100.77,1792.87,5397.07,311.62,0.0,1
332,VSL-9079,10,9,1,2,2025-12-02,2025-12-03,60.48,835.07,3191.01,57.52,0.0,1
333,VSL-6916,3,2,4,2,2025-03-21,2025-03-22,71.42,911.29,3753.26,84.59,0.0,1
334,VSL-1110,5,4,5,4,2025-08-31,2025-09-01,38.34,619.83,2040.97,34.65,0.0,1
335,VSL-3230,7,6,1,5,2025-01-24,2025-01-25,67.04,1209.45,3593.89,107.8,0.0,1
336,VSL-6228,5,7,5,5,2025-12-12,2025-12-19,3.59,50.0,189.5,0.24,2.13,0
337,VSL-7437,5,12,2,4,2025-08-12,2025-08-13,43.28,771.24,2318.25,44.26,0.0,1
338,VSL-1440,6,2,4,5,2024-07-23,2024-07-24,83.38,1327.6,4434.52,171.09,0.0,1
339,VSL-7703,12,8,5,2,2025-03-24,2025-03-25,45.09,810.58,2416.62,66.93,0.0,1
340,VSL-7932,11,8,5,2,2025-10-10,2025-10-12,44.55,580.41,2343.58,32.39,0.0,1
341,VSL-7853,7,2,4,4,2025-09-04,2025-09-05,45.38,671.28,2403.26,42.67,0.0,1
342,VSL-2392,9,1,1,3,2025-12-19,2025-12-21,63.92,1211.6,3438.32,119.03,0.0,1
343,VSL-7547,2,5,4,3,2024-06-19,2024-06-22,44.62,734.89,2377.98,34.24,0.45,1
344,VSL-4621,6,8,1,1,2024-01-11,2024-01-28,27.87,306.18,1454.74,10.43,0.0,1
345,VSL-6651,8,6,1,4,2025-04-19,2025-04-21,36.45,646.02,1951.7,37.41,0.0,1
346,VSL-3321,1,9,1,1,2024-10-29,2024-11-02,52.99,750.33,2799.57,78.0,0.0,1
347,VSL-2599,6,5,5,3,2025-04-11,2025-04-12,47.7,851.1,2555.22,61.75,0.0,1
348,VSL-6620,8,9,1,3,2024-03-09,2024-03-10,53.1,690.44,2793.09,66.37,0.0,1
349,VSL-7985,11,2,4,2,2026-01-28,2026-01-29,101.4,1261.33,5322.27,150.21,0.0,1
350,VSL-1478,8,4,1,4,2025-10-06,2025-10-07,27.86,329.99,1459.0,15.08,0.0,1
351,VSL-4371,12,10,5,2,2025-04-05,2025-04-09,77.77,1238.26,4136.15,133.74,0.0,1
352,VSL-4228,5,2,4,5,2024-04-14,2024-04-15,1.0,50.0,60.0,0.08,0.0,1
353,VSL-7367,8,2,4,3,2025-11-17,2025-11-18,26.45,492.67,1421.03,19.91,0.0,1
354,VSL-5873,10,7,1,5,2024-04-26,2024-04-27,54.07,728.82,2849.26,72.73,0.0,1
355,VSL-3999,10,11,5,1,2025-11-19,2025-11-24,47.0,532.96,2456.59,28.0,0.0,1
356,VSL-4043,6,3,5,5,2025-02-01,2025-02-02,60.56,858.89,3199.78,59.19,0.0,1
357,VSL-3733,8,12,5,5,2025-12-11,2025-12-14,42.76,820.63,2302.13,67.75,0.0,1
358,VSL-6882,8,5,5,2,2024-07-10,2024-07-11,48.61,639.02,2558.3,45.07,0.0,1
359,VSL-9109,1,9,1,2,2024-07-18,2024-07-21,48.22,875.3,2586.06,82.89,0.0,1
360,VSL-1505,7,12,5,4,2025-03-01,2025-03-02,50.6,865.33,2703.07,63.22,0.0,1
361,VSL-9115,4,6,1,1,2024-10-08,2024-10-09,51.97,636.55,2725.81,42.63,0.0,1
362,VSL-7010,9,10,1,1,2025-08-09,2025-08-10,47.39,528.02,2475.1,44.42,5.29,0
363,VSL-5055,9,1,1,4,2025-07-13,2025-07-14,45.19,550.66,2369.63,35.46,0.0,1
364,VSL-2923,5,1,3,4,2024-09-26,2024-09-29,42.5,573.15,2239.63,44.25,0.0,1
365,VSL-3719,4,5,5,5,2025-12-06,2025-12-11,42.78,577.8,2254.56,42.29,0.0,1
366,VSL-9827,10,3,5,2,2024-07-30,2024-08-02,73.19,1321.4,3923.78,151.85,0.0,1
367,VSL-2560,3,7,5,3,2024-10-23,2024-10-24,61.86,972.89,3287.58,117.5,0.0,1
368,VSL-5090,3,8,5,1,2024-10-10,2024-10-11,43.81,817.95,2354.09,40.38,0.45,1
369,VSL-5402,3,7,5,2,2026-02-18,2026-02-19,16.6,306.03,891.21,7.08,0.0,1
370,VSL-7600,11,7,5,4,2025-04-07,2025-04-13,85.29,917.31,4447.96,140.4,0.0,1
371,VSL-2526,9,5,5,3,2025-04-10,2025-04-15,25.17,490.88,1356.68,16.4,0.0,1
372,VSL-4470,12,8,5,3,2024-03-05,2024-03-06,33.67,604.6,1804.42,28.45,4.46,0
373,VSL-8951,8,5,5,3,2024-10-17,2024-10-18,24.39,326.28,1284.76,12.56,0.0,1
374,VSL-3035,6,12,5,1,2024-02-17,2024-02-19,85.1,935.74,4442.15,142.05,0.0,1
375,VSL-3161,3,9,5,4,2024-01-01,2024-01-02,54.22,1079.97,2926.99,83.61,7.21,0
376,VSL-3711,11,5,2,2,2024-10-07,2024-10-08,48.07,525.57,2508.61,34.37,0.0,1
377,VSL-2559,1,8,1,3,2026-01-13,2026-01-19,69.44,1180.09,3708.02,101.13,0.0,1
378,VSL-1152,1,5,3,4,2024-03-20,2024-03-24,49.38,559.33,2580.87,33.87,0.0,1
379,VSL-2463,1,7,1,1,2025-03-08,2025-03-09,93.1,1577.14,4970.43,216.97,0.0,1
380,VSL-3181,12,2,4,1,2024-11-16,2024-11-17,63.45,867.72,3346.04,71.53,0.0,1
381,VSL-8210,11,12,2,2,2024-03-11,2024-03-12,24.23,370.84,1285.67,9.06,0.0,1
382,VSL-2646,6,4,1,2,2025-02-25,2025-02-26,52.02,840.68,2769.14,63.08,0.0,1
383,VSL-3290,3,2,4,5,2026-01-17,2026-01-18,17.41,240.96,918.69,8.24,0.0,1
384,VSL-1439,4,6,1,1,2024-09-11,2024-09-13,61.04,948.19,3241.64,92.6,0.0,1
385,VSL-1894,11,5,2,2,2025-06-14,2025-06-17,40.62,652.73,2161.55,31.52,0.0,1
386,VSL-1197,4,9,1,4,2024-04-25,2024-04-26,60.54,751.35,3177.27,74.51,0.0,1
387,VSL-3830,6,7,1,2,2025-01-31,2025-02-01,82.41,1533.5,4427.2,198.21,0.0,1
388,VSL-1990,8,2,4,1,2025-08-24,2025-08-27,81.41,869.08,4244.32,89.3,0.0,1
389,VSL-7590,7,10,1,3,2025-10-05,2025-10-06,46.84,802.2,2502.44,66.4,0.0,1
390,VSL-9377,2,12,4,5,2025-07-04,2025-07-05,66.13,1068.69,3520.24,90.28,0.0,1
391,VSL-2083,4,3,5,5,2024-11-30,2024-12-02,43.04,598.57,2271.71,42.1,4.62,0
392,VSL-1901,5,8,5,2,2024-02-29,2024-03-01,53.97,671.65,2832.83,69.77,0.0,1
393,VSL-9133,5,12,2,2,2024-05-02,2024-05-03,31.54,319.39,1640.88,11.46,0.0,1
394,VSL-5403,6,10,1,5,2026-03-12,2026-03-15,22.97,418.63,1232.23,12.11,0.0,1
395,VSL-2262,12,2,4,1,2024-12-09,2024-12-10,31.01,560.38,1662.58,22.1,0.0,1
396,VSL-3577,8,9,1,5,2025-01-03,2025-01-06,102.65,1083.41,5349.18,206.78,0.0,1
397,VSL-1721,5,2,4,5,2025-11-21,2025-11-29,32.83,565.59,1754.62,22.81,0.0,1
398,VSL-1579,1,5,3,1,2025-04-28,2025-04-29,64.01,873.08,3375.12,107.31,0.0,1
399,VSL-5444,9,12,5,4,2024-08-17,2024-08-18,38.49,508.76,2026.25,27.73,0.0,1
400,VSL-9450,2,11,4,3,2024-05-02,2024-05-04,52.44,787.67,2779.53,78.56,0.0,1
401,VSL-2415,1,8,1,1,2025-04-21,2025-04-23,72.99,1362.02,3921.9,176.31,0.0,1
402,VSL-4974,9,8,1,1,2025-01-12,2025-01-13,35.94,431.52,1883.3,24.25,0.0,1
403,VSL-9954,8,6,1,5,2025-05-20,2025-05-21,49.3,984.91,2661.98,86.23,0.0,1
404,VSL-1157,4,3,5,1,2025-02-23,2025-02-26,85.42,874.62,4445.92,115.17,0.0,1
405,VSL-4902,6,1,1,4,2026-01-25,2026-01-26,64.16,1108.18,3429.64,78.49,0.0,1
406,VSL-9515,7,9,1,1,2024-05-25,2024-05-29,38.75,663.27,2070.15,28.09,5.93,0
407,VSL-7461,7,6,1,4,2026-02-04,2026-02-05,14.74,159.91,768.98,2.58,0.0,1
408,VSL-5276,2,11,4,5,2024-03-04,2024-03-05,72.88,1045.82,3853.16,149.71,0.0,1
409,VSL-3230,6,8,1,3,2024-11-21,2024-11-28,23.61,343.0,1249.1,9.99,3.9,0
410,VSL-9780,10,2,4,2,2024-04-18,2024-04-24,45.48,529.56,2379.91,35.31,0.0,1
411,VSL-5984,6,4,1,4,2024-11-11,2024-11-14,61.2,895.57,3239.11,101.53,0.0,1
412,VSL-5066,12,10,5,1,2024-08-08,2024-08-11,71.62,1314.89,3843.98,125.04,0.0,1
413,VSL-1509,6,8,1,5,2024-02-20,2024-02-25,48.6,815.11,2593.02,49.92,1.25,0
414,VSL-3290,7,9,1,5,2026-02-05,2026-02-18,16.78,260.11,891.02,4.78,0.0,1
415,VSL-7098,2,1,3,1,2026-03-10,2026-03-18,66.37,1315.83,3581.67,98.75,0.17,1
416,VSL-2056,11,12,2,1,2025-08-19,2025-08-22,52.68,835.57,2801.11,84.4,0.0,1
417,VSL-3007,4,12,5,4,2024-05-11,2024-05-12,49.21,537.36,2567.97,48.85,9.9,0
418,VSL-9128,1,9,1,1,2024-06-21,2024-06-26,63.63,1224.33,3426.37,111.65,0.0,1
419,VSL-8307,1,8,1,4,2024-06-25,2024-06-26,21.9,296.51,1154.3,12.39,0.0,1
420,VSL-8848,3,1,3,5,2025-09-26,2025-09-27,60.02,970.51,3195.1,95.95,0.0,1
421,VSL-9614,1,3,3,3,2025-01-27,2025-01-28,29.15,331.5,1523.8,11.59,6.45,0
422,VSL-8859,4,12,5,5,2026-03-24,2026-03-25,75.56,770.36,3932.07,80.47,0.0,1
423,VSL-6224,9,8,1,3,2025-08-02,2025-08-03,78.94,1185.99,4184.2,129.98,0.0,1
424,VSL-6856,10,4,1,1,2026-03-08,2026-03-09,53.93,690.81,2834.66,67.38,0.0,1
425,VSL-1916,10,4,1,2,2024-04-12,2024-04-14,55.34,690.56,2905.11,47.43,0.0,1
426,VSL-4875,4,11,5,4,2024-12-29,2024-12-30,67.79,1311.88,3651.88,177.11,0.0,1
427,VSL-3328,10,6,1,3,2025-08-28,2025-08-29,51.65,531.07,2688.71,46.65,13.99,0
428,VSL-4811,10,4,1,4,2025-07-09,2025-07-13,71.31,933.49,3752.2,99.21,0.0,1
429,VSL-3137,10,4,1,1,2025-06-23,2025-07-11,74.46,1100.51,3943.1,109.13,0.0,1
430,VSL-2817,6,3,5,3,2024-03-01,2024-03-02,36.33,371.26,1890.75,21.4,3.27,0
431,VSL-6514,9,6,1,1,2025-01-17,2025-01-19,41.09,700.39,2194.58,47.83,0.0,1
432,VSL-8982,5,7,5,2,2024-06-10,2024-06-11,79.07,1369.77,4227.45,155.62,0.0,1
433,VSL-6846,11,6,5,2,2025-12-25,2025-12-29,41.6,819.0,2243.8,57.7,2.19,0
434,VSL-3911,4,12,5,5,2024-06-28,2024-06-29,44.36,611.45,2340.29,47.03,0.0,1
435,VSL-3983,12,1,3,5,2025-02-04,2025-02-05,11.33,209.69,608.44,4.21,0.0,1
436,VSL-6425,10,6,1,5,2024-08-14,2024-08-17,25.85,423.85,1377.27,12.1,0.0,1
437,VSL-2453,12,2,4,2,2024-12-21,2024-12-22,46.69,925.57,2519.61,50.47,10.56,0
438,VSL-6742,12,11,2,3,2025-04-02,2025-04-10,33.49,338.72,1742.24,13.72,0.0,1
439,VSL-7783,5,2,4,1,2024-02-19,2024-02-20,27.55,381.83,1453.87,18.23,23.65,0
440,VSL-4695,8,7,1,3,2025-07-13,2025-07-14,57.65,792.89,3041.08,83.59,0.0,1
441,VSL-2715,3,9,5,1,2026-03-29,2026-04-06,73.34,1353.68,3937.74,128.56,0.0,1
442,VSL-2525,2,7,4,2,2025-01-19,2025-01-21,82.42,956.82,4312.36,84.78,1.31,0
443,VSL-8113,6,11,5,5,2025-05-09,2025-05-10,37.54,639.87,2004.97,34.38,0.0,1
444,VSL-9849,3,1,3,1,2024-12-05,2024-12-09,38.89,468.84,2038.27,21.7,0.0,1
445,VSL-9043,5,12,2,3,2024-10-31,2024-11-01,78.41,970.36,4114.57,79.86,0.0,1
446,VSL-8869,3,1,3,3,2024-01-04,2024-01-07,38.59,550.91,2039.68,27.52,0.0,1
447,VSL-2892,4,2,4,1,2024-07-30,2024-07-31,38.96,456.16,2039.23,22.96,0.0,1
448,VSL-7349,5,8,5,4,2025-05-15,2025-05-16,62.66,1187.33,3370.47,94.11,0.0,1
449,VSL-5315,3,7,5,4,2025-01-13,2025-01-15,80.95,960.54,4239.61,81.22,0.0,1
450,VSL-6632,4,6,1,5,2024-03-04,2024-03-05,85.92,989.05,4493.81,144.16,0.0,1
451,VSL-7858,9,7,1,5,2024-08-20,2024-08-26,37.74,586.33,2004.27,40.73,10.98,0
452,VSL-1568,9,12,5,4,2025-08-09,2025-08-18,42.25,795.0,2271.5,49.59,0.0,1
453,VSL-8357,9,11,5,5,2026-03-30,2026-04-04,60.87,956.56,3234.81,115.45,0.0,1
454,VSL-8133,3,4,5,2,2024-07-16,2024-07-18,71.67,807.14,3744.93,82.34,0.46,1
455,VSL-2097,4,12,5,2,2025-09-01,2025-09-02,22.41,281.89,1176.88,12.07,6.43,0
456,VSL-1202,2,8,4,5,2025-02-10,2025-02-12,35.38,549.12,1878.82,36.07,0.0,1
457,VSL-2641,12,10,5,5,2025-06-19,2025-06-20,63.9,1138.5,3422.7,80.94,0.0,1
458,VSL-7732,2,11,4,1,2026-03-15,2026-03-16,28.78,370.14,1513.03,16.36,0.0,1
459,VSL-3356,5,8,5,4,2025-08-08,2025-08-13,1.0,50.0,60.0,0.05,0.0,1
460,VSL-1807,10,11,5,4,2024-02-09,2024-02-11,32.6,455.03,1721.01,27.87,0.0,1
461,VSL-5593,12,8,5,3,2025-01-16,2025-01-21,76.48,780.27,3980.05,108.45,0.0,1
462,VSL-6257,8,12,5,1,2024-08-21,2024-08-23,27.36,310.37,1430.07,16.76,0.0,1
463,VSL-7671,5,8,5,5,2025-10-23,2025-10-24,54.8,596.93,2859.39,47.16,5.37,0
464,VSL-6097,12,8,5,5,2025-01-17,2025-01-22,56.11,1021.77,3009.85,86.87,0.0,1
465,VSL-3846,12,9,5,4,2024-05-18,2024-05-24,66.41,1182.44,3556.99,119.7,0.0,1
466,VSL-4262,4,5,5,1,2024-09-12,2024-09-15,60.15,621.39,3131.78,39.27,0.0,1
467,VSL-4963,5,7,5,4,2025-06-01,2025-06-04,77.64,1084.59,4098.92,161.94,0.0,1
468,VSL-6730,6,9,1,5,2025-04-01,2025-04-02,62.97,741.52,3296.8,87.34,0.0,1
469,VSL-1813,6,3,5,3,2026-02-05,2026-02-11,46.66,854.28,2503.86,43.46,0.0,1
470,VSL-7709,3,11,5,2,2024-08-14,2024-08-15,52.93,871.96,2820.89,77.43,0.0,1
471,VSL-1138,9,1,1,1,2025-04-30,2025-05-04,57.37,1096.64,3087.83,103.64,0.0,1
472,VSL-7168,4,6,1,5,2024-11-08,2024-11-13,42.13,721.58,2250.82,51.97,0.0,1
473,VSL-7506,6,9,1,3,2024-08-11,2024-08-13,53.82,789.38,2848.88,71.25,5.0,0
474,VSL-5631,10,2,4,1,2025-06-07,2025-06-08,50.93,1018.31,2750.16,101.99,5.03,0
475,VSL-5536,5,12,2,1,2025-05-08,2025-05-10,43.84,466.39,2285.28,40.66,0.0,1
476,VSL-7620,5,12,2,3,2024-07-11,2024-07-15,54.38,625.33,2844.07,60.04,3.9,0
477,VSL-7857,11,6,5,2,2026-01-08,2026-01-17,74.18,760.68,3861.14,84.49,0.0,1
478,VSL-4643,7,8,1,1,2025-08-20,2025-08-28,21.17,361.6,1130.82,12.03,0.0,1
479,VSL-3967,11,9,5,4,2025-11-18,2025-11-19,53.51,726.93,2820.89,50.58,0.0,1
480,VSL-3999,5,2,4,4,2024-05-11,2024-05-12,58.17,1012.69,3111.04,101.63,0.0,1
481,VSL-6428,11,6,5,1,2024-08-15,2024-08-16,42.74,579.25,2252.85,43.18,0.0,1
482,VSL-2166,6,5,5,5,2024-10-28,2024-10-30,53.49,782.97,2831.09,46.81,0.0,1
483,VSL-1885,8,4,1,5,2024-05-02,2024-05-03,40.4,754.47,2170.89,42.11,0.0,1
484,VSL-8496,3,4,5,2,2024-12-16,2024-12-22,52.56,740.67,2776.13,61.1,18.15,0
485,VSL-6134,3,7,5,2,2026-03-08,2026-03-18,38.82,419.57,2024.91,21.71,7.1,0
486,VSL-3595,11,1,3,1,2025-04-07,2025-04-08,57.54,732.79,3023.56,74.26,0.0,1
487,VSL-8821,8,2,4,2,2025-09-21,2025-09-22,47.38,679.29,2504.86,46.01,0.0,1
488,VSL-6279,7,1,1,1,2025-06-30,2025-07-04,9.3,111.55,487.31,1.42,0.0,1
489,VSL-6641,9,4,1,1,2025-11-23,2025-11-26,15.98,160.46,831.09,4.45,0.0,1
490,VSL-1749,5,3,5,1,2025-01-27,2025-02-13,41.87,629.45,2219.39,34.42,0.0,1
491,VSL-3192,5,6,5,4,2026-01-15,2026-01-16,25.4,386.15,1347.23,14.95,0.0,1
492,VSL-7609,6,9,1,3,2026-02-07,2026-02-11,46.45,552.02,2432.9,49.95,5.92,0
493,VSL-9267,1,5,3,2,2026-01-14,2026-01-15,54.88,1089.3,2961.86,72.41,0.0,1
494,VSL-5190,3,2,4,3,2025-12-29,2026-01-01,38.72,639.09,2063.82,25.67,1.6,0
495,VSL-1323,9,11,5,1,2025-08-31,2025-09-09,45.55,908.58,2459.22,68.78,0.0,1
496,VSL-3508,1,3,3,4,2025-03-30,2025-04-07,27.06,373.5,1427.7,15.64,0.0,1
497,VSL-3247,4,12,5,1,2024-11-04,2024-11-05,25.45,361.61,1344.82,10.13,0.0,1
498,VSL-9154,7,2,4,5,2026-01-06,2026-01-07,83.2,1345.92,4429.18,143.64,0.0,1
499,VSL-7713,4,11,5,2,2026-03-07,2026-03-19,67.96,858.33,3569.67,88.85,0.0,1
500,VSL-6416,5,3,5,1,2025-07-15,2025-07-16,45.87,686.38,2430.78,38.02,1.2,0
501,VSL-9095,4,1,1,1,2025-11-18,2025-11-19,24.97,271.92,1302.88,7.54,0.0,1
502,VSL-4787,3,2,4,5,2024-03-17,2024-03-22,78.88,1359.55,4215.91,118.1,0.0,1
503,VSL-5760,8,5,5,3,2025-04-20,2025-04-21,56.85,596.97,2961.89,61.54,7.37,0
504,VSL-1751,6,12,5,3,2025-03-12,2025-03-17,59.14,1028.17,3162.63,66.58,0.0,1
505,VSL-2522,1,4,1,2,2024-12-02,2024-12-06,31.11,422.33,1639.97,18.89,0.0,1
506,VSL-7319,6,7,1,2,2024-04-26,2024-04-27,56.46,790.88,2981.18,87.62,0.0,1
507,VSL-1960,12,8,5,4,2025-10-26,2025-11-02,74.98,1414.22,4031.84,123.72,0.0,1
508,VSL-7221,3,2,4,4,2025-08-27,2025-08-28,59.83,887.08,3168.92,83.27,0.0,1
509,VSL-8914,6,11,5,1,2025-12-01,2025-12-02,57.5,1080.97,3091.19,107.36,2.81,0
510,VSL-9598,8,2,4,4,2025-03-27,2025-03-28,34.85,364.52,1815.4,16.03,0.0,1
